id,no,name,eng,type1,type2,ability1,ability2,ability3,h,a,b,c,d,s,icon
341.1,341,ヘイガニ,Corphish,みず,なし,かいりきバサミ,シェルアーマー,てきおうりょく,43,80,65,50,35,35,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/341.png
342.1,342,シザリガー,Crawdaunt,みず,あく,かいりきバサミ,シェルアーマー,てきおうりょく,63,120,85,90,55,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/342.png
343.1,343,ヤジロン,Baltoy,じめん,エスパー,ふゆう,なし,なし,40,40,55,40,70,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/343.png
344.1,344,ネンドール,Claydol,じめん,エスパー,ふゆう,なし,なし,60,70,105,70,120,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/344.png
345.1,345,リリーラ,Lileep,いわ,くさ,きゅうばん,よびみず,なし,66,41,77,61,87,23,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/345.png
346.1,346,ユレイドル,Cradily,いわ,くさ,きゅうばん,よびみず,なし,86,81,97,81,107,43,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/346.png
347.1,347,アノプス,Anorith,いわ,むし,カブトアーマー,すいすい,なし,45,95,50,40,50,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/347.png
348.1,348,アーマルド,Armaldo,いわ,むし,カブトアーマー,すいすい,なし,75,125,100,70,80,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/348.png
349.1,349,ヒンバス,Feebas,みず,なし,すいすい,どんかん,てきおうりょく,20,15,20,10,55,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/349.png
350.1,350,ミロカロス,Milotic,みず,なし,ふしぎなうろこ,かちき,メロメロボディ,95,60,79,100,125,81,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/350.png
351.1,351,ポワルン,Castform,ノーマル,なし,てんきや,なし,なし,70,70,70,70,70,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/351.png
352.1,352,カクレオン,Kecleon,ノーマル,なし,へんしょく,へんげんじざい,なし,60,90,70,60,120,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/352.png
353.1,353,カゲボウズ,Shuppet,ゴースト,なし,ふみん,おみとおし,のろわれボディ,44,75,35,63,33,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/353.png
354.1,354,ジュペッタ,Banette,ゴースト,なし,ふみん,おみとおし,のろわれボディ,64,115,65,83,63,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/354.png
354.2,354,メガジュペッタ,Mega Banette,ゴースト,なし,いたずらごころ,なし,なし,64,165,75,93,83,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/354-m.png
355.1,355,ヨマワル,Duskull,ゴースト,なし,ふゆう,おみとおし,なし,20,40,90,30,90,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/355.png
356.1,356,サマヨール,Dusclops,ゴースト,なし,プレッシャー,おみとおし,なし,40,70,130,60,130,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/356.png
357.1,357,トロピウス,Tropius,くさ,ひこう,ようりょくそ,サンパワー,しゅうかく,99,68,83,72,87,51,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/357.png
358.1,358,チリーン,Chimecho,エスパー,なし,ふゆう,なし,なし,75,50,80,95,90,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/358.png
359.1,359,アブソル,Absol,あく,なし,プレッシャー,きょううん,せいぎのこころ,65,130,60,75,60,75,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/359.png
359.2,359,メガアブソル,Mega Absol,あく,なし,マジックミラー,なし,なし,65,150,60,115,60,115,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/359-m.png
360.1,360,ソーナノ,Wynaut,エスパー,なし,かげふみ,テレパシー,なし,95,23,48,23,48,23,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/360.png
361.1,361,ユキワラシ,Snorunt,こおり,なし,せいしんりょく,アイスボディ,ムラっけ,50,50,50,50,50,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/361.png
362.1,362,オニゴーリ,Glalie,こおり,なし,せいしんりょく,アイスボディ,ムラっけ,80,80,80,80,80,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/362.png
362.2,362,メガオニゴーリ,Mega Glalie,こおり,なし,フリーズスキン,なし,なし,80,120,80,120,80,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/362-m.png
363.1,363,タマザラシ,Spheal,こおり,みず,あついしぼう,アイスボディ,どんかん,70,40,50,55,50,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/363.png
364.1,364,トドグラー,Sealeo,こおり,みず,あついしぼう,アイスボディ,どんかん,90,60,70,75,70,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/364.png
365.1,365,トドゼルガ,Walrein,こおり,みず,あついしぼう,アイスボディ,どんかん,110,80,90,95,90,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/365.png
366.1,366,パールル,Clamperl,みず,なし,シェルアーマー,びびり,なし,35,64,85,74,55,32,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/366.png
367.1,367,ハンテール,Huntail,みず,なし,すいすい,みずのベール,なし,55,104,105,94,75,52,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/367.png
368.1,368,サクラビス,Gorebyss,みず,なし,すいすい,うるおいボディ,なし,55,84,105,114,75,52,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/368.png
369.1,369,ジーランス,Relicanth,みず,いわ,すいすい,いしあたま,がんじょう,100,90,130,45,65,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/369.png
370.1,370,ラブカス,Luvdisc,みず,なし,すいすい,うるおいボディ,なし,43,30,55,40,65,97,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/370.png
371.1,371,タツベイ,Bagon,ドラゴン,なし,いしあたま,ちからずく,なし,45,75,60,40,30,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/371.png
372.1,372,コモルー,Shelgon,ドラゴン,なし,いしあたま,ぼうじん,なし,65,95,100,60,50,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/372.png
373.1,373,ボーマンダ,Salamence,ドラゴン,ひこう,いかく,じしんかじょう,なし,95,135,80,110,80,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/373.png
373.2,373,メガボーマンダ,Mega Salamence,ドラゴン,ひこう,スカイスキン,なし,なし,95,145,130,120,90,120,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/373-m.png
374.1,374,ダンバル,Beldum,はがね,エスパー,クリアボディ,ライトメタル,なし,40,55,80,35,60,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/374.png
375.1,375,メタング,Metang,はがね,エスパー,クリアボディ,ライトメタル,なし,60,75,100,55,80,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/375.png
376.1,376,メタグロス,Metagross,はがね,エスパー,クリアボディ,ライトメタル,なし,80,135,130,95,90,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/376.png
376.2,376,メガメタグロス,Mega Metagross,はがね,エスパー,かたいツメ,なし,なし,80,145,150,105,110,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/376-m.png
377.1,377,レジロック,Regirock,いわ,なし,クリアボディ,がんじょう,なし,80,100,200,50,100,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/377.png
378.1,378,レジアイス,Regice,こおり,なし,クリアボディ,アイスボディ,なし,80,50,100,100,200,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/378.png
379.1,379,レジスチル,Registeel,はがね,なし,クリアボディ,ライトメタル,なし,80,75,150,75,150,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/379.png
380.1,380,ラティアス,Latias,ドラゴン,エスパー,ふゆう,なし,なし,80,80,90,110,130,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/380.png
380.2,380,メガラティアス,Mega Latias,ドラゴン,エスパー,ふゆう,なし,なし,80,100,120,140,150,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/05/380-m.png
381.1,381,ラティオス,Latios,ドラゴン,エスパー,ふゆう,なし,なし,80,90,80,130,110,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/381.png
381.2,381,メガラティオス,Mega Latios,ドラゴン,エスパー,ふゆう,なし,なし,80,130,100,160,120,110,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/381-m.png
382.1,382,カイオーガ,Kyogre,みず,なし,あめふらし,なし,なし,100,100,90,150,140,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/382.png
382.2,382,ゲンシカイオーガ,Primal Kyogre,みず,なし,はじまりのうみ,なし,なし,100,150,90,180,160,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/382-p.png
383.1,383,グラードン,Groudon,じめん,なし,ひでり,なし,なし,100,150,140,100,90,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/383.png
383.2,383,ゲンシグラードン,Primal Groudon,じめん,ほのお,おわりのだいち,なし,なし,100,180,160,150,90,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/383-p.png
384.1,384,レックウザ,Rayquaza,ドラゴン,ひこう,エアロック,なし,なし,105,150,90,150,90,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/384.png
384.2,384,メガレックウザ,Mega Rayquaza,ドラゴン,ひこう,デルタストリーム,なし,なし,105,180,100,180,100,115,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/384-m.png
385.1,385,ジラーチ,Jirachi,はがね,エスパー,てんのめぐみ,なし,なし,100,100,100,100,100,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/385.png
386.1,386,デオキシス(ノーマル),Deoxys Normal Form,エスパー,なし,プレッシャー,なし,なし,50,150,50,150,50,150,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/386.png
386.2,386,デオキシス(アタック),Deoxys Attack Form,エスパー,なし,プレッシャー,なし,なし,50,180,20,180,20,150,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/386-a.png
386.3,386,デオキシス(ディフェンス),Deoxys Defence Form,エスパー,なし,プレッシャー,なし,なし,50,70,160,70,160,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/386-d.png
386.4,386,デオキシス(スピード),Deoxys Speed Form,エスパー,なし,プレッシャー,なし,なし,50,95,90,95,90,180,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/386-s.png
387.1,387,ナエトル,Turtwig,くさ,なし,しんりょく,シェルアーマー,なし,55,68,64,45,55,31,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/387.png
388.1,388,ハヤシガメ,Grotle,くさ,なし,しんりょく,シェルアーマー,なし,75,89,85,55,65,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/388.png
389.1,389,ドダイトス,Torterra,くさ,じめん,しんりょく,シェルアーマー,なし,95,109,105,75,85,56,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/389.png
390.1,390,ヒコザル,Chimchar,ほのお,なし,もうか,てつのこぶし,なし,44,58,44,58,44,61,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/390.png
391.1,391,モウカザル,Monferno,ほのお,かくとう,もうか,てつのこぶし,なし,64,78,52,78,52,81,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/391.png
392.1,392,ゴウカザル,Infernape,ほのお,かくとう,もうか,てつのこぶし,なし,76,104,71,104,71,108,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/392.png
393.1,393,ポッチャマ,Piplup,みず,なし,げきりゅう,まけんき,なし,53,51,53,61,56,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/393.png
394.1,394,ポッタイシ,Prinplup,みず,なし,げきりゅう,まけんき,なし,64,66,68,81,76,50,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/394.png
395.1,395,エンペルト,Empoleon,みず,はがね,げきりゅう,まけんき,なし,84,86,88,111,101,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/395.png
396.1,396,ムックル,Starly,ノーマル,ひこう,するどいめ,すてみ,なし,40,55,30,30,30,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/396.png
397.1,397,ムクバード,Staravia,ノーマル,ひこう,いかく,すてみ,なし,55,75,50,40,40,80,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/397.png
398.1,398,ムクホーク,Staraptor,ノーマル,ひこう,いかく,すてみ,なし,85,120,70,50,60,100,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/398.png
399.1,399,ビッパ,Bidoof,ノーマル,なし,たんじゅん,てんねん,ムラっけ,59,45,40,35,40,31,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/399.png
400.1,400,ビーダル,Bibarel,ノーマル,みず,たんじゅん,てんねん,ムラっけ,79,85,60,55,60,71,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/400.png
401.1,401,コロボーシ,Kricketot,むし,なし,だっぴ,にげあし,なし,37,25,41,25,41,25,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/401.png
402.1,402,コロトック,Kricketune,むし,なし,むしのしらせ,テクニシャン,なし,77,85,51,55,51,65,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/402.png
403.1,403,コリンク,Shinx,でんき,なし,とうそうしん,いかく,こんじょう,45,65,34,40,34,45,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/403.png
404.1,404,ルクシオ,Luxio,でんき,なし,とうそうしん,いかく,こんじょう,60,85,49,60,49,60,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/404.png
405.1,405,レントラー,Luxray,でんき,なし,とうそうしん,いかく,こんじょう,80,120,79,95,79,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/405.png
406.1,406,スボミー,Budew,くさ,どく,しぜんかいふく,どくのトゲ,リーフガード,40,30,35,50,70,55,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/406.png
407.1,407,ロズレイド,Roserade,くさ,どく,しぜんかいふく,どくのトゲ,テクニシャン,60,70,65,125,105,90,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/407.png
408.1,408,ズガイドス,Cranidos,いわ,なし,かたやぶり,ちからずく,なし,67,125,40,30,30,58,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/408.png
409.1,409,ラムパルド,Rampardos,いわ,なし,かたやぶり,ちからずく,なし,97,165,60,65,50,58,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/409.png
410.1,410,タテトプス,Shieldon,いわ,はがね,がんじょう,ぼうおん,なし,30,42,118,42,88,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/410.png
411.1,411,トリデプス,Bastiodon,いわ,はがね,がんじょう,ぼうおん,なし,60,52,168,47,138,30,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/411.png
412.1,412,ミノムッチ,Burmy Plant Cloak,むし,なし,だっぴ,ぼうじん,なし,40,29,45,29,45,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/412.png
413.1,413,ミノマダム(くさき),Wormadam Plant Cloak,むし,くさ,きけんよち,ぼうじん,なし,60,59,85,79,105,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/413.png
413.2,413,ミノマダム(すなち),Wormadam Sandy Cloak,むし,じめん,きけんよち,ぼうじん,なし,60,79,105,59,85,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/413s.png
413.3,413,ミノマダム(ゴミ),Wormadam Trash Cloak,むし,はがね,きけんよち,ぼうじん,なし,60,69,95,69,95,36,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/413t.png
414.1,414,ガーメイル,Mothim,むし,ひこう,むしのしらせ,いろめがね,なし,70,94,50,94,50,66,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/414.png
415.1,415,ミツハニー,Combee,むし,ひこう,みつあつめ,はりきり,なし,30,30,42,30,42,70,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/415.png
416.1,416,ビークイン,Vespiquen,むし,ひこう,プレッシャー,きんちょうかん,なし,70,80,102,80,102,40,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/416.png
417.1,417,パチリス,Pachirisu,でんき,なし,にげあし,ものひろい,ちくでん,60,45,70,45,90,95,https://pokemon-irasuto-taizen.com/wp-content/uploads/2021/03/417.png
